"Cotta Road Railway Station",6.913508,79.884406,"Train Station","Travel & Transport",223,65
"Onitka Institute",6.910893,79.886194,"College Academic Building","College & University",23,1
"The Fab",6.910824,79.886747,"Bakery","Food",1061,470
"Castle Street Hospital for Women",6.909984,79.884428,"Hospital","Professional & Other Places",314,83
"Sampath Bank Rajagiriya",6.910699,79.889797,"Bank","Shop & Service",124,55
"Taprobane Investments",6.914563,79.887850,"Building","Professional & Other Places",284,11
"Dialcom",6.911779,79.886697,"Mobile Phone Shop","Shop & Service",6,6
"Golden Key ENT hospital",6.910513,79.889502,"Hospital","Professional & Other Places",668,418
"Kuruppu Road",6.914061,79.883689,"Road","Travel & Transport",19,1
"Kam Richi",6.911756,79.886302,"Asian Restaurant","Food",53,14
"Scissors Salon",6.911585,79.887233,"Salon / Barbershop","Shop & Service",96,52
"Singer Mega",6.910935,79.887517,"Electronics Store","Shop & Service",99,57
"Castle Sport Club",6.911119,79.884520,"Tennis Court","Outdoors & Recreation",21,15
"SALA",6.910869,79.885773,"Electronics Store","Shop & Service",7,5
"Kiddies land",6.911117,79.883183,"Electronics Store","Shop & Service",8,5
"Nolimit-borella",6.915534,79.884340,"Clothing Store","Shop & Service",41,33
"Kreation House of Cotton",6.911090,79.886785,"Clothing Store","Shop & Service",2,2
"Standard Chartered Bank ATM",6.909731,79.888277,"Bank","Shop & Service",83,49
"Yathra Travels",6.910091,79.888824,"Building","Professional & Other Places",1,1
"Divine",6.911005,79.887562,"Cupcake Shop","Food",149,80
"Kreation",6.910978,79.886396,"Boutique","Shop & Service",59,43
"Salon Rokel",6.910936,79.884635,"Salon / Barbershop","Shop & Service",42,22
"Rajagiriya | රාජගිරිය | ராஜகிரியை",6.909096,79.894734,"Town","Outdoors & Recreation",8742,1393
"The Manhattan Fish Market",6.908616,79.898348,"Seafood Restaurant","Food",607,410
"IMS Pvt Ltd",6.910723,79.892957,"Office","Professional & Other Places",166,6
"Lankan Advertising",6.910217,79.897511,"Design Studio","Shop & Service",680,14
"Perera & Sons",6.909386,79.896998,"Bakery","Food",660,242
"Heaven's Kitchen",6.909753,79.897260,"Asian Restaurant","Food",61,19
"Commercial Bank",6.909942,79.895264,"Bank","Shop & Service",281,116
"Sacred Heart Church",6.910691,79.894236,"Church","Professional & Other Places",48,18
"Rajagiriya Bus Stand",6.910227,79.894324,"Bus Station","Travel & Transport",2511,473
"KBQ Korean Barbecue",6.909180,79.897517,"Restaurant","Food",12,7
"Pizza Hut",6.908759,79.898145,"Pizza Place","Food",551,377
"PRISL - Plastics & Rubber Institute",6.909260,79.894090,"General College & University","College & University",3,1
"Blue Cross Medical Centre",6.910664,79.891661,"Medical Center","Professional & Other Places",29,15
"Rajagiriya Childrens Park",6.908520,79.895565,"Playground","Outdoors & Recreation",36,17
"NSB rajagiriya",6.909745,79.894581,"Bank","Shop & Service",19,9
"Cargills Food City",6.910267,79.894094,"Convenience Store","Shop & Service",257,111
"McDonald's",6.909989,79.895100,"Restaurant","Food",27,25
"IMS Corporate Office",6.910776,79.893107,"Office","Professional & Other Places",115,4
"Wish bakers",6.909708,79.898189,"Bakery","Food",233,71
"Sacred Heart Church",6.910510,79.894193,"Church","Professional & Other Places",247,91
"Shades",6.908843,79.897385,"Clothing Store","Shop & Service",267,158
"HNB Rajagiriya",6.909650,79.895751,"Bank","Shop & Service",58,41
"KBQ Korean barbeque",6.908875,79.897287,"Korean Restaurant","Food",153,86
"Divisional Secretariat",6.909506,79.894739,"Government Building","Professional & Other Places",32,25
"Elections Office",6.910080,79.892832,"Office","Professional & Other Places",11,9
"vG printers",6.912218,79.894739,"Arts & Crafts Store","Shop & Service",12,4
"Ne-Rasa Restaurant",6.909144,79.895805,"Asian Restaurant","Food",17,4
"Lanka Pharmacy",6.909179,79.897243,"Pharmacy","Shop & Service",10,3
"HSBC Electronic Data Processing",6.907522,79.901108,"Office","Professional & Other Places",2013,220
"KFC",6.906515,79.904187,"Fast Food Restaurant","Food",1240,723
"Cargills Food City",6.913989,79.910188,"Supermarket","Shop & Service",250,84
"Fairmount",6.914668,79.904782,"Residential Building (Apartment / Condo)","Residence",144,80
"RTT service center",6.914068,79.910090,"Automotive Shop","Shop & Service",129,38
"GLP FITNESS Centre",6.916173,79.909560,"Boxing Gym","Outdoors & Recreation",3,2
"Fairmount Roof Top",6.914584,79.904848,"Scenic Lookout","Outdoors & Recreation",105,49
"Palinda Kannangara Architects",6.913244,79.908204,"Office","Professional & Other Places",19,2
"Machang Diyawannawa",6.909905,79.904635,"Brewery","Nightlife Spot",315,199
"Nippolac Towers",6.909980,79.902311,"Campaign Office","Professional & Other Places",26,16
"FAIRWAY HOLDINGS (PVT) LTD",6.909676,79.902131,"Office","Professional & Other Places",9,2
"Sky Gardens",6.913774,79.905433,"Residential Building (Apartment / Condo)","Residence",14,4
"Spark Media",6.913385,79.912408,"Advertising Agency","Professional & Other Places",300,8
"D & P's Little Palace",6.913618,79.913132,"Residential Building (Apartment / Condo)","Residence",626,9
"Keels Super",6.915335,79.915458,"Shopping Mall","Shop & Service",25,21
"Keells Super",6.915391,79.916283,"Supermarket","Shop & Service",121,59
"Jalanka",6.911230,79.916863,"Grocery Store","Shop & Service",8,5
"Ambagaha Junction",6.914145,79.910341,"Bus Station","Travel & Transport",479,127
"Araliya Court",6.913382,79.917125,"Residential Building (Apartment / Condo)","Residence",237,26
"GHP Eco Friendly Bird Park",6.917665,79.909953,"Park","Outdoors & Recreation",23,22
"Vikumsiri Enterprises",6.914067,79.913422,"Factory","Professional & Other Places",2,2
"Udumulla Road",6.914874,79.923050,"Road","Travel & Transport",25,2
"Bank of Ceylon",6.908996,79.928542,"Bank","Shop & Service",4,4
"ODEL",6.907605,79.929777,"Clothing Store","Shop & Service",523,292
"Kauchi Japanese Restaurant",6.907768,79.931193,"Japanese Restaurant","Food",117,68
"Cargills Food City",6.907341,79.929163,"Shopping Mall","Shop & Service",200,91
"ReeChillie",6.907770,79.929298,"Clothing Store","Shop & Service",3,3
"Probike.lk",6.907498,79.930748,"Bike Shop","Shop & Service",1,1
"Machan (මචං)",6.907124,79.932351,"Bar","Nightlife Spot",81,60
"Laugfs Auto Gas Point",6.907150,79.933865,"Gas Station","Shop & Service",19,7
"Kent Restaurant",6.906933,79.929231,"Chinese Restaurant","Food",88,24
"Hatton National Bank",6.907725,79.929761,"Bank","Shop & Service",92,17
"Cool Planet Head Office Accounts Section",6.908798,79.926996,"Campaign Office","Professional & Other Places",24,1
"JF&I Packaging PVT LTD",6.908020,79.931700,"Factory","Professional & Other Places",2,2
"Home",6.910616,79.925449,"Factory","Professional & Other Places",33,3
"Cool Planet Head Office And Warehouse",6.908742,79.926925,"Clothing Store","Shop & Service",53,13
"Koswatta Police Station",6.909450,79.929383,"Police Station","Professional & Other Places",12,12
"Koswatte",6.912194,79.936685,"Neighborhood","Outdoors & Recreation",182,20
"Thalangama Medical Center",6.907574,79.931433,"Pharmacy","Shop & Service",6,4
"Thalangama Police Station",6.911014,79.929362,"Police Station","Professional & Other Places",44,30
"Keells Super",6.908486,79.937958,"Grocery Store","Shop & Service",377,125
"First steps language school",6.907313,79.940625,"School","Professional & Other Places",68,1
"Sparkling Waves Music Harmony",6.910862,79.944685,"Music Venue","Arts & Entertainment",32,3
"Laugfs Sun Up",6.911061,79.945155,"Music Venue","Arts & Entertainment",19,8
"Thalangama",6.908393,79.944280,"General Travel","Travel & Transport",245,109
"BMS Auto Service",6.908586,79.937483,"Automotive Shop","Shop & Service",19,8
"Laugfs Supermarket",6.908162,79.936417,"Supermarket","Shop & Service",241,87
"Jayasiri Auto Care",6.908104,79.936395,"Car Wash","Shop & Service",28,10
"Perera And Sons",6.907973,79.941040,"Bakery","Food",37,26
"Sampath Bank",6.908434,79.940909,"Bank","Shop & Service",17,11
"RN Constructions (Pvt) Ltd",6.908376,79.941942,"Business Service","Shop & Service",2,2
"Dil Films International (Pvt) Ltd",6.908553,79.942674,"General Entertainment","Arts & Entertainment",15,8
"Keels Super (Thalangama)",6.908716,79.938007,"Market","Shop & Service",8,7
"Glorious Salon",6.908536,79.943270,"Salon / Barbershop","Shop & Service",9,2
"Thalahena Junction",6.908216,79.945472,"General Travel","Travel & Transport",1311,299
"Dambugahawatta Houshing Scheem",6.907492,79.948329,"Housing Development","Residence",17,2
"CINEC Maritime Campus",6.915095,79.960299,"University","College & University",611,126
"Chandrika Kumarathunga Mawatha Jogging Track",6.907861,79.962270,"Track","Outdoors & Recreation",3,1
"Cinec Road",6.914593,79.962922,"Road","Travel & Transport",46,5
"Pittugala Junction",6.910523,79.970412,"Bus Station","Travel & Transport",257,57
"Sri Lanka Institute of Information Technology (SLIIT)",6.914796,79.973001,"University","College & University",9441,757
"Waliwita Junction",6.915777,79.972952,"Bus Line","Travel & Transport",523,81
"SLIIT Canteen",6.914778,79.972946,"College Cafeteria","College & University",899,144
"Kaduwela",6.914795,79.973110,"City","Outdoors & Recreation",287,101
"Keels Super Pittugala",6.908097,79.965932,"Shopping Mall","Shop & Service",11,6
"SLIIT Basement Canteen",6.914746,79.972963,"Cafeteria","Food",76,12
"Perera & Sons",6.914328,79.971607,"Bakery","Food",916,270
"Don's Bakers And Restaurants",6.911538,79.971717,"Asian Restaurant","Food",148,64
"Cargills Food City",6.914562,79.972242,"Supermarket","Shop & Service",653,148
"Faculty of Computing",6.914759,79.973055,"College Academic Building","College & University",52,5
"SLIIT 3rd Floor Common Area",6.914853,79.973148,"University","College & University",153,24
"Dilanka Foods",6.915275,79.972313,"Asian Restaurant","Food",103,37
"SLIIT  Library",6.914808,79.972875,"College Library","College & University",743,150
"Sumeda Bakers",6.909870,79.971469,"Bakery","Food",96,12
"SLIIT 5th floor",6.914802,79.972859,"Building","Professional & Other Places",71,16
"Arpico Superstore",6.914784,79.972815,"Shopping Mall","Shop & Service",9,9
"CHC Pittugala",6.913621,79.972061,"Asian Restaurant","Food",27,17
"Mahamewnaawa Asapuwa - Malabe",6.908913,79.969811,"Temple","Professional & Other Places",54,43
"Mansa Fitness",6.914883,79.972105,"Gym","Outdoors & Recreation",198,31
"SLIIT Islands",6.914803,79.972990,"Student Center","College & University",65,24
"Faculty of Engineering",6.915812,79.973083,"College Engineering Building","College & University",221,43
"SLIIT 1st floor common area",6.914634,79.973121,"College Academic Building","College & University",12,4
"D block Common Area",6.914828,79.973017,"College Cafeteria","College & University",33,16
"402 Computer Lab",6.914914,79.972957,"College Classroom","College & University",56,26
"A-308 Lecture Hall",6.914731,79.973017,"College Classroom","College & University",27,4
"Olive Garden Restaurant",6.913274,79.972083,"Restaurant","Food",88,23
"sliit Duupath",6.914834,79.973000,"Student Center","College & University",33,7
"Sudarshanarama Temple",6.909130,79.969783,"Temple","Professional & Other Places",11,9
"Regent Country Club",6.910797,79.979692,"Club House","Professional & Other Places",36,26
"7th Floor Lecture Hall",6.914811,79.972970,"College Classroom","College & University",4,4
"SLIIT Tennis Court",6.915842,79.972930,"Tennis Stadium","Arts & Entertainment",40,6
"Supercom Technologies",6.914501,79.972176,"Miscellaneous Shop","Shop & Service",19,5
"502 Lecture Hall",6.914764,79.972799,"College Technology Building","College & University",206,65
"Faculty of Business",6.913385,79.974645,"College Academic Building","College & University",3,2
"Korathota Temple",6.915480,80.001865,"Historic Site","Arts & Entertainment",21,19
"CBL Foods Ranala",6.912403,80.034261,"Factory","Professional & Other Places",23,8
"Hanwella",6.908877,80.082692,"City","Outdoors & Recreation",1064,473
"Great Selections",6.908880,80.081748,"Clothing Store","Shop & Service",6,3
"Ambalama Leisure Lounge",6.912513,80.095719,"Resort","Travel & Transport",332,277
"Ambalama Food & Takeaway",6.913407,80.102580,"Diner","Food",13,11
"99X Technology",6.905600,79.854940,"IT Services","Shop & Service",5104,192
"Cambio Software Engineering",6.906494,79.852855,"Office","Professional & Other Places",1688,31
"McDonald's",6.903539,79.852117,"Burger Joint","Food",8219,3007
"Subway",6.904593,79.854021,"Fast Food Restaurant","Food",2180,1105
"Brandix Corporate Headoffice",6.902015,79.852366,"Office","Professional & Other Places",461,61
"Zaizi Asia",6.906787,79.851401,"Office","Professional & Other Places",1223,24
"Durdans Hospital",6.901974,79.853600,"Hospital","Professional & Other Places",5067,1879
"Duplication Road",6.904884,79.853534,"Road","Travel & Transport",906,255
"Australian College Of Business And Technology",6.905312,79.851548,"University","College & University",4496,441
"Gflock",6.907564,79.851215,"Clothing Store","Shop & Service",823,375
"Hotel de Plaza",6.906382,79.851417,"Sri Lankan Restaurant","Food",3531,688
"Sponge",6.905125,79.851916,"Bakery","Food",2987,1070
"Whight & Co",6.905156,79.850099,"Coffee Shop","Food",970,436
"Hotel De Pilawoos",6.902151,79.852707,"Sri Lankan Restaurant","Food",3321,1452
"Kelly Felder",6.905728,79.851510,"Boutique","Shop & Service",127,96
"Mediajogger - Sri Lanka",6.906023,79.851264,"Advertising Agency","Professional & Other Places",268,4
"The Sizzle",6.904678,79.852924,"Restaurant","Food",3082,1817
"Brandix Car Park",6.905193,79.851051,"Parking","Professional & Other Places",19,1
"The Fab",6.904364,79.851981,"Bakery","Food",2064,740
"Racecourse Shopping Complex",6.904884,79.863035,"Shopping Mall","Shop & Service",4491,1666
"McDonald's",6.904490,79.862876,"Fast Food Restaurant","Food",5856,1886
"University of Colombo",6.901570,79.859851,"University","College & University",2878,711
"Cafe On The 5th",6.905280,79.858273,"Café","Food",3357,1137
"University of Colombo School of Computing (UCSC)",6.902195,79.861131,"University","College & University",2857,465
"Dinemore",6.906246,79.859053,"Fast Food Restaurant","Food",2470,1339
"Royal College Union Skills Centre",6.905040,79.859276,"College Academic Building","College & University",1828,554
"Raheema Hotel",6.903592,79.858160,"Sri Lankan Restaurant","Food",1446,526
"Tea Breeze -Racecourse complex",6.905457,79.863281,"Café","Food",209,141
"KFC",6.905136,79.862969,"Fast Food Restaurant","Food",328,187
"Mini Auditorium, University of Colombo School of Computing",6.902239,79.861295,"College Auditorium","College & University",87,19
"Thurstan College Swimming Pool",6.904295,79.858611,"Pool","Outdoors & Recreation",190,88
"Lionel Wendt Theatre",6.906768,79.860743,"Theater","Arts & Entertainment",1200,466
"Flower Drum",6.905498,79.858298,"Chinese Restaurant","Food",889,566
"Royal College Swimming Pool",6.904255,79.862324,"Pool","Outdoors & Recreation",603,130
"Royal College",6.904863,79.861563,"School","Professional & Other Places",7215,720
"Women's International Club Hall",6.906636,79.860459,"Meeting Room","Professional & Other Places",84,65
"Maharaja Palace",6.905616,79.860344,"Indian Restaurant","Food",328,218
"Dinemore - Thurstan Road",6.905915,79.858659,"Fast Food Restaurant","Food",139,102
"Tsing Tao",6.904948,79.863106,"Chinese Restaurant","Food",410,287
"CAKE Labs",6.906993,79.858745,"Tech Startup","Professional & Other Places",82,20
"Bella's",6.903029,79.858413,"Boutique","Shop & Service",17,15
"Abstract",6.904901,79.862876,"Women's Store","Shop & Service",145,89
"Faculty of Science",6.901429,79.860305,"College Science Building","College & University",357,43
"Young Minds preschool",6.905862,79.858047,"School","Professional & Other Places",87,5
"ProMate",6.904867,79.862942,"Bookstore","Shop & Service",57,32
"Olive Garden Restaurant",6.905464,79.858905,"Asian Restaurant","Food",31,20
"Royal College Tennis Court",6.905097,79.860907,"College Tennis Court","College & University",8,5
"Asian Development Bank",6.903643,79.858194,"Office","Professional & Other Places",26,10
"Raheema Stores",6.903687,79.858171,"Flea Market","Shop & Service",84,26
"Arcade Independence Square",6.902878,79.868854,"Shopping Mall","Shop & Service",5224,2429
"Independence Square",6.904231,79.867558,"Monument / Landmark","Professional & Other Places",5914,2107
"Burger King",6.902752,79.869220,"Burger Joint","Food",711,475
"Independence Square Jogging Track",6.904051,79.866464,"Track","Outdoors & Recreation",2188,573
"Ceylonese Rugby & Football Club",6.900439,79.870434,"Football Stadium","Arts & Entertainment",1758,709
"SSC Cricket Ground",6.905994,79.868684,"Cricket Ground","Arts & Entertainment",3171,1147
"CR & FC Grounds",6.900733,79.870751,"Athletics & Sports","Outdoors & Recreation",1617,895
"Empire Cineplex",6.902746,79.869220,"Multiplex","Arts & Entertainment",535,305
"Institute of Chartered Accountants of Sri Lanka",6.901565,79.871473,"General College & University","College & University",546,168
"The Manchester",6.903467,79.865020,"Bar","Nightlife Spot",1643,631
"Aura Cafe'",6.900526,79.868793,"Bistro","Food",46,31
"t-Lounge By Dilmah",6.902524,79.868985,"Tea Room","Food",465,222
"Sinhalese Sports Club",6.906691,79.868515,"Sports Club","Outdoors & Recreation",278,143
"Charles & Keith - Arcade Indipendence Square",6.902916,79.868952,"Outlet Store","Shop & Service",52,36
"BOC - Independence Square",6.903619,79.869165,"Bank","Shop & Service",39,17
"Asylum Lounge Bar",6.902744,79.868367,"Restaurant","Food",215,137
"CA Sri Lanka",6.901633,79.871369,"College Academic Building","College & University",52,19
"Tsukiji Uoichi",6.903398,79.868449,"Japanese Restaurant","Food",133,72
"Sri Lanka Cricket",6.905296,79.868889,"Office","Professional & Other Places",280,145
"SSC Tennis Courts",6.906949,79.868323,"Tennis Court","Outdoors & Recreation",355,30
"Football House",6.904947,79.865036,"Athletics & Sports","Outdoors & Recreation",47,17
"Sri Lanka Rupavahini (TV) Corporation",6.901291,79.866657,"Radio Station","Professional & Other Places",566,215
"80 Club",6.906203,79.866699,"Bar","Nightlife Spot",203,134
"Gym Ministry Of Sports",6.905939,79.867727,"Gym","Outdoors & Recreation",336,29
"Tropical JuiceBar",6.903481,79.868783,"Juice Bar","Food",12,11
"Kaema Sutra",6.902830,79.868843,"Sri Lankan Restaurant","Food",330,243
"The Wax Museum",6.902560,79.868900,"Spa","Shop & Service",18,13
"Manzari",6.902920,79.868629,"Women's Store","Shop & Service",7,4
"linen & I",6.904622,79.867470,"Boutique","Shop & Service",5,5
"Burger King at Arcade Independence Square",6.903566,79.867913,"American Restaurant","Food",73,63
"Elvitigala Mawatha",6.906211,79.878675,"Road","Travel & Transport",288,40
"Otter Aquatic Club",6.904550,79.874000,"Pool","Outdoors & Recreation",1728,484
"The British School in Colombo",6.905508,79.877319,"School","Professional & Other Places",1272,308
"D.S. Senanayake College Swimming Pool Complex",6.907985,79.876116,"Pool","Outdoors & Recreation",238,74
"Badminton Court - D.S.Senanayake College",6.907972,79.874514,"Tennis Court","Outdoors & Recreation",159,23
"LAUGFS International (pvt) Ltd",6.903023,79.877185,"Office","Professional & Other Places",44,6
"Flowergate Chinese Restaurant",6.902071,79.875860,"Chinese Restaurant","Food",12,9
"BMICH Main Conference Hall",6.901648,79.874738,"Performing Arts Venue","Arts & Entertainment",83,74
"Flower Gate",6.902346,79.876641,"Chinese Restaurant","Food",9,8
"Jayarathne Funeral Parlour",6.907921,79.877144,"Funeral Home","Professional & Other Places",199,159
"D. S. Senanayake College OBA",6.907743,79.875990,"College Administrative Building","College & University",157,52
"Military hospital baseline road",6.903306,79.876717,"Military Base","Professional & Other Places",50,23
"Kalalaya Dance Academy",6.905300,79.874798,"Dance Studio","Arts & Entertainment",246,50
"SLIM Business School",6.906396,79.878325,"College Academic Building","College & University",302,51
"Department of Motor Traffic",6.899946,79.877505,"Government Building","Professional & Other Places",157,107
"Trilium Residencies",6.904066,79.877778,"Residential Building (Apartment / Condo)","Residence",993,157
"Army Hospital",6.900074,79.876258,"Hospital","Professional & Other Places",104,38
"ODEL",6.902415,79.877303,"Clothing Store","Shop & Service",91,67
"Standard Chartered Bank",6.907189,79.877352,"Bank","Shop & Service",5,3
"Elwitigala Flats",6.903233,79.878085,"Residential Building (Apartment / Condo)","Residence",158,55
"Red Fort",6.902151,79.876810,"Indian Restaurant","Food",107,67
"Colombo Needs Christ",6.901429,79.873480,"Church","Professional & Other Places",93,14
"Disaster Management Center",6.905530,79.873644,"Auditorium","Professional & Other Places",17,15
"Anūgaa İn The City",6.906415,79.880350,"Recreation Center","Outdoors & Recreation",1,1
"AMW Work Shop",6.907129,79.880119,"Automotive Shop","Shop & Service",142,74
"Embassy Of The Repulic Of Indonesia",6.901782,79.875547,"Embassy / Consulate","Professional & Other Places",248,39
"Dr Priya Samaranayake Dental Surgery",6.901111,79.877210,"Dentist's Office","Professional & Other Places",20,6
"Flower Gate",6.902029,79.876789,"Chinese Restaurant","Food",3,3
"TRCSL",6.901482,79.876980,"Government Building","Professional & Other Places",95,56
"The Sandwich Factory",6.901713,79.875320,"Government Building","Professional & Other Places",1,1
"Lake Gardans",6.901932,79.885406,"Garden Center","Shop & Service",184,19
"Royal Colombo Golf Club",6.905557,79.883903,"Golf Course","Outdoors & Recreation",1100,368
"Super Sports (Pvt) Ltd",6.903419,79.892350,"Playground","Outdoors & Recreation",19,5
"Badminton Court",6.903681,79.892454,"Athletics & Sports","Outdoors & Recreation",136,27
"Harcourts Pharmacy (Pvt) Ltd",6.906818,79.888403,"Pharmacy","Shop & Service",12,11
"Iconic-110",6.907570,79.890382,"Residential Building (Apartment / Condo)","Residence",86,17
"Royal Park",6.905445,79.887578,"Residential Building (Apartment / Condo)","Residence",324,106
"LOLC, Head Office",6.908811,79.889467,"Bank","Shop & Service",231,80
"McDonald's",6.906609,79.888211,"Bank","Shop & Service",6,6
"Royal Park Condominium Lobby",6.905679,79.888501,"Residential Building (Apartment / Condo)","Residence",59,30
"Koswatte Junction",6.900065,79.894127,"Bus Station","Travel & Transport",1831,340
"Sampath bank, Koswatta",6.900776,79.894461,"Bank","Shop & Service",147,9
"Nawala Road - Rajagiriya",6.900377,79.894395,"Road","Travel & Transport",67,21
"Samurdi Hotel",6.900330,79.894291,"Fast Food Restaurant","Food",65,3
"Nawala Jumma Mosque",6.906798,79.895363,"Mosque","Professional & Other Places",202,71
"Randeni Hotel and Hardware",6.901184,79.894630,"Sri Lankan Restaurant","Food",23,1
"michaelangelo",6.903063,79.894171,"Italian Restaurant","Food",197,132
"Rocco's Pizza",6.905196,79.894575,"Pizza Place","Food",327,211
"New Nawala Chemist",6.901304,79.894712,"Pharmacy","Shop & Service",35,6
"Laksanka Hardware",6.901304,79.894712,"Hardware Store","Shop & Service",7,1
"Welikada town",6.908431,79.896697,"City","Outdoors & Recreation",86,14
"Grand Solis",6.900691,79.893837,"Beer Garden","Nightlife Spot",20,14
"SYNAPSYS Ltd.",6.903680,79.894373,"Building","Professional & Other Places",129,5
"Union Assurance Head Office",6.901304,79.894712,"Office","Professional & Other Places",30,16
"Cool Tempo",6.904671,79.894876,"Office","Professional & Other Places",238,8
"Keel's US Burger Corner",6.901166,79.894072,"Burger Joint","Food",33,9
"Hayath Hotel & Food Centre",6.907238,79.895401,"Restaurant","Food",11,4
"Hotel De Beruwala",6.908239,79.895816,"Asian Restaurant","Food",109,38
"Buddhika Hardware",6.901238,79.892864,"Hardware Store","Shop & Service",4,1
"The Fab",6.903375,79.894176,"Bakery","Food",313,150
"VEG MIX",6.901742,79.894105,"Restaurant","Food",102,29
"Nishan Salon",6.902185,79.892864,"Salon / Barbershop","Shop & Service",2,1
"Jittabugs",6.905706,79.896281,"Student Center","College & University",8,2
"Access Engineering",6.906608,79.897375,"Campaign Office","Professional & Other Places",65,6
"Rathnasiri Food Center",6.902122,79.894320,"Restaurant","Food",2,1
"Rathnasiri Trade Center",6.902026,79.893055,"Department Store","Shop & Service",68,10
"Welikadawatte",6.905529,79.895330,"Neighborhood","Outdoors & Recreation",14,9
"Foot Comfot",6.903162,79.894297,"Spa","Shop & Service",12,6
"Sri Jayawardenapura Kotte | ශ්‍රී ජයවර්ධනපුර කෝට්ටේ | ஶ்ரீ ஜெயவர்த்தனபுரம் கோட்டை",6.902313,79.908457,"City","Outdoors & Recreation",1156,330
"Battaramulla South",6.902092,79.907461,"City","Outdoors & Recreation",818,308
"Ethulkotte Junction",6.904632,79.905651,"General Travel","Travel & Transport",923,248
"Beverly Cafe",6.906322,79.902852,"Restaurant","Food",254,118
"Parliament Junction C200 Bridge",6.903328,79.909352,"Bridge","Outdoors & Recreation",1540,348
"Keells Super",6.906542,79.902109,"Supermarket","Shop & Service",1474,435
"Burger King",6.905330,79.904875,"Burger Joint","Food",1605,899
"Rama's Tea House",6.905348,79.904973,"Tea Room","Food",1017,405
"Lanka Orix Information Technologies",6.904606,79.905772,"Office","Professional & Other Places",157,8
"LOLC Technologies",6.904590,79.905799,"Office","Professional & Other Places",199,26
"Beverly Street Rajagiriya",6.906545,79.902738,"Clothing Store","Shop & Service",329,193
"Opulent River Face Hotel",6.901467,79.901721,"Hotel","Travel & Transport",178,155
"Dislin @ Ethul Kotte",6.903422,79.905210,"Indian Chinese Restaurant","Food",4,4
"AMW Service Center",6.905944,79.901262,"Auto Garage","Shop & Service",199,108
"Cafe One",6.904910,79.905517,"Café","Food",76,59
"Cargills Food City",6.901092,79.905711,"Supermarket","Shop & Service",575,167
"Lemon grass",6.905536,79.904635,"Chinese Restaurant","Food",63,46
"Fashion Bug",6.906705,79.901934,"Clothing Store","Shop & Service",271,170
"Chapter One",6.904818,79.905362,"Restaurant","Food",42,41
"Juiceez",6.906840,79.901983,"Dessert Shop","Food",353,179
"Paan Paan",6.906881,79.901961,"Bakery","Food",193,109
"Lemongrass Thai / Indian Restaurant",6.905637,79.904700,"Thai Restaurant","Food",306,195
"Hypercent pvt ltd",6.901596,79.905532,"Business Center","Professional & Other Places",5,1
"NDB Bank",6.906124,79.904610,"Bank","Shop & Service",165,67
"Colombo Agencies Limited",6.902613,79.905790,"Warehouse Store","Shop & Service",1,1
"Hameedia",6.906393,79.904283,"Men's Store","Shop & Service",375,186
"OPI Nail Salon",6.906235,79.902923,"Nail Salon","Shop & Service",13,6
"Sarradem",6.905939,79.902040,"IT Services","Shop & Service",5,1
"Carepoint",6.905980,79.903995,"Car Wash","Shop & Service",28,15
"Diyatha Uyana",6.903716,79.910571,"Park","Outdoors & Recreation",3071,1444
"The Long Bar",6.906002,79.912080,"Cocktail Bar","Nightlife Spot",611,283
"Arpico Super Center",6.902271,79.916975,"Department Store","Shop & Service",2065,723
"Waters Edge - The Grand Ballroom",6.906057,79.912544,"General Entertainment","Arts & Entertainment",930,591
"Boardwalk",6.904293,79.909609,"Bar","Nightlife Spot",1728,909
"Diyawannawa",6.902138,79.913419,"Lake","Outdoors & Recreation",4108,1428
"Bank of Ceylon",6.903447,79.913255,"Bank","Shop & Service",98,20
"Mc Donald's",6.903167,79.911834,"Fast Food Restaurant","Food",288,191
"Ginza on the Edge",6.905876,79.911577,"Japanese Restaurant","Food",114,59
"Waters Edge",6.906096,79.911593,"Hotel","Travel & Transport",89,70
"Sethsiripaya",6.902728,79.915518,"Capitol Building","Professional & Other Places",240,134
"The Fab Battaramulla",6.902311,79.915359,"Bakery","Food",32,11
"The Bakery at the Edge",6.905387,79.911949,"Bakery","Food",46,41
"Goods Market At Diyatha Uyana",6.904290,79.910522,"Market","Shop & Service",45,30
"Pranso  @ Waters Edge",6.905721,79.910363,"Market","Shop & Service",4,4
"Sampath Bank",6.902141,79.916584,"Bank","Shop & Service",53,36
"Auditors General Department",6.902674,79.909668,"Government Building","Professional & Other Places",4,4
"Cargills Food City - Battaramulla",6.902531,79.918169,"Market","Shop & Service",3,2
"Waters Edge Gym",6.906062,79.912298,"Gym","Outdoors & Recreation",428,33
"LOOKS",6.903104,79.914815,"Salon / Barbershop","Shop & Service",1,1
"Arpico furniture",6.902065,79.917868,"Furniture / Home Store","Shop & Service",11,11
"Lanka Filling Station",6.902218,79.917447,"Gas Station","Shop & Service",22,9
"SLT Teleshop",6.902231,79.915808,"Mobile Phone Shop","Shop & Service",20,18
"Junior George",6.903461,79.907641,"Baby Store","Shop & Service",4,3
"CEB",6.903051,79.907856,"City Hall","Professional & Other Places",49,19
"Ministry Of Child Development & Woman Affairs",6.902397,79.915316,"Building","Professional & Other Places",14,5
"Department of Forest Conservation",6.899789,79.914381,"Government Building","Professional & Other Places",8,5
